sample_id,guideline_version,annotator_id,timestamp,true_label,revision_id,device_id,sampling_rate_hz,axis_config,sensor_noise_std,noise_score,annotation_timestamp
4308,v2.0,annotator_2,2020-06-28 12:00:00,1,0,SamsungS2,100,rotated_5deg,0.1201981423229285,0.029663646663324834,
4309,v2.0,annotator_4,2020-06-28 13:00:00,1,0,SamsungS2,50,standard,0.0818041762083208,0.05204563870636027,
4310,v2.0,annotator_4,2020-06-28 14:00:00,1,0,SamsungS3,50,standard,0.053882433787843104,0.031175692596961634,
4311,v2.0,annotator_3,2020-06-28 15:00:00,1,0,SamsungS2,50,standard,0.13489927487036135,0.029449719116296284,
4312,v2.0,annotator_2,2020-06-28 16:00:00,1,0,SamsungS3,50,rotated_5deg,0.11505667388040584,0.01642980559459463,
4313,v2.0,annotator_5,2020-06-28 17:00:00,1,0,SamsungS2,50,standard,0.012106115638163684,0.017430228213075598,
4314,v2.0,annotator_6,2020-06-28 18:00:00,1,0,SamsungS3,50,standard,0.13958871409356213,0.016665905780797664,
4315,v2.0,annotator_5,2020-06-28 19:00:00,1,0,SamsungS3,50,rotated_5deg,0.07005114922777465,0.018429891116840885,
4316,v2.0,annotator_1,2020-06-28 20:00:00,1,0,SamsungS3,50,rotated_10deg,0.0223444977657859,0.22072100769749925,
4317,v2.0,annotator_2,2020-06-28 21:00:00,1,0,SamsungS2,50,standard,0.11568174378430729,0.10014210292104922,
4318,v2.0,annotator_2,2020-06-28 22:00:00,1,0,SamsungS2,50,rotated_5deg,0.07764197160117688,0.04273640984878245,
4319,v2.0,annotator_4,2020-06-28 23:00:00,1,0,SamsungS3,100,rotated_10deg,0.10091007033014802,0.033912500191594454,
4320,v2.0,annotator_5,2020-06-29 00:00:00,1,0,SamsungS2,50,standard,0.10410566454868274,0.030452972259396204,
4321,v2.0,annotator_1,2020-06-29 01:00:00,1,0,SamsungS2,50,rotated_10deg,0.029578690117162392,0.01991450024776919,
4322,v2.0,annotator_6,2020-06-29 02:00:00,1,0,SamsungS3,100,standard,0.1456298696624607,0.027176304379487082,
4323,v2.0,annotator_4,2020-06-29 03:00:00,1,0,SamsungS2,100,rotated_5deg,0.015831462842693416,0.010208555251697107,
4324,v2.0,annotator_1,2020-06-29 04:00:00,1,0,SamsungS2,50,rotated_10deg,0.09086917684881836,0.027665598450532135,
4325,v2.0,annotator_2,2020-06-29 05:00:00,1,0,SamsungS2,50,standard,0.021949549571569575,0.04145141693431857,
4326,v2.0,annotator_1,2020-06-29 06:00:00,1,0,SamsungS2,50,standard,0.13159487705533976,0.05569597353946898,
4327,v2.0,annotator_3,2020-06-29 07:00:00,1,0,SamsungS3,50,rotated_10deg,0.02598693030345556,0.02766530180513176,
4328,v2.0,annotator_1,2020-06-29 08:00:00,1,0,SamsungS2,100,standard,0.06615556282860963,0.06504538467949747,
4329,v2.0,annotator_4,2020-06-29 09:00:00,3,0,SamsungS3,50,standard,0.01303079394417465,0.10199489613423263,
4330,v2.0,annotator_4,2020-06-29 10:00:00,3,0,SamsungS2,50,rotated_5deg,0.06720499926605676,0.012429865308516032,
4331,v2.0,annotator_3,2020-06-29 11:00:00,3,0,SamsungS3,100,standard,0.0006093426239310195,0.02066517757009075,
4332,v2.0,annotator_1,2020-06-29 12:00:00,3,0,SamsungS2,50,standard,0.06652052655625143,0.21360060201658512,
4333,v2.0,annotator_3,2020-06-29 13:00:00,3,0,SamsungS3,50,standard,0.10318384543598598,0.06715104914053224,
4334,v2.0,annotator_2,2020-06-29 14:00:00,3,0,SamsungS3,100,standard,0.02742450334081981,0.11684452849432907,
4335,v2.0,annotator_6,2020-06-29 15:00:00,3,0,SamsungS3,50,standard,0.08294786134710834,0.053041361431192355,
4336,v2.0,annotator_3,2020-06-29 16:00:00,3,0,SamsungS2,50,standard,0.07115754392964076,0.02191424758714377,
4337,v2.0,annotator_1,2020-06-29 17:00:00,3,0,SamsungS2,50,standard,0.05024713207443303,0.15939048513233728,
4338,v2.0,annotator_3,2020-06-29 18:00:00,3,0,SamsungS2,100,standard,0.1006198428290189,0.024430234358598542,
4339,v2.0,annotator_4,2020-06-29 19:00:00,3,0,SamsungS3,50,rotated_5deg,0.14927073037479666,0.021208457173720864,
4340,v2.0,annotator_1,2020-06-29 20:00:00,3,0,SamsungS2,50,standard,0.1406668663283444,0.023914503476937483,
4341,v2.0,annotator_2,2020-06-29 21:00:00,3,0,SamsungS3,50,standard,0.14551546197044724,0.033452130788909615,
4342,v2.0,annotator_4,2020-06-29 22:00:00,3,0,SamsungS3,100,standard,0.0030319482960529387,0.04274312701177115,
4343,v2.0,annotator_1,2020-06-29 23:00:00,3,0,SamsungS2,50,standard,0.03845922216008743,0.027665211161927643,
4344,v2.0,annotator_1,2020-06-30 00:00:00,2,0,SamsungS2,50,standard,0.13841342627757922,0.035453844901869404,
4345,v2.0,annotator_4,2020-06-30 01:00:00,2,0,SamsungS3,50,rotated_5deg,0.007243929346639216,0.03191443794489428,
4346,v2.0,annotator_4,2020-06-30 02:00:00,2,0,SamsungS2,100,standard,0.05472134719470929,0.044452193166813,
4347,v2.0,annotator_5,2020-06-30 03:00:00,2,0,SamsungS2,50,rotated_5deg,0.09783032877080045,0.05574191807229496,
4348,v2.0,annotator_2,2020-06-30 04:00:00,2,0,SamsungS3,50,rotated_5deg,0.14744804486836421,0.015430440284857969,
4349,v2.0,annotator_2,2020-06-30 05:00:00,2,0,SamsungS2,50,standard,0.041365802763068345,0.029914004829315555,
4350,v2.0,annotator_3,2020-06-30 06:00:00,2,0,SamsungS3,50,standard,0.11462757146776643,0.047744070451903896,
4351,v2.0,annotator_4,2020-06-30 07:00:00,2,0,SamsungS3,50,standard,0.09905535677837113,0.06440853799969677,
4352,v2.0,annotator_3,2020-06-30 08:00:00,2,0,SamsungS2,50,standard,0.09202024067381658,0.030914631332725345,
4353,v2.0,annotator_2,2020-06-30 09:00:00,2,0,SamsungS2,50,standard,0.11144018576976322,0.024430492982773947,
4354,v2.0,annotator_2,2020-06-30 10:00:00,2,0,SamsungS3,50,standard,0.038088844191701346,0.06704393161306005,
4355,v2.0,annotator_4,2020-06-30 11:00:00,2,0,SamsungS3,50,standard,0.05080267743799959,0.04504808048690221,
4356,v2.0,annotator_3,2020-06-30 12:00:00,2,0,SamsungS2,50,standard,0.08406958876803583,0.05236469204757197,
4357,v2.0,annotator_1,2020-06-30 13:00:00,2,0,SamsungS2,50,standard,0.06584716982065852,0.03217643499302446,
4358,v2.0,annotator_1,2020-06-30 14:00:00,2,0,SamsungS2,50,standard,0.10829883772415076,0.016430431325408057,
4359,v2.0,annotator_5,2020-06-30 15:00:00,3,0,SamsungS3,50,rotated_5deg,0.12009421308434438,0.034176474962508516,
4360,v2.0,annotator_6,2020-06-30 16:00:00,3,0,SamsungS2,50,standard,0.07920149997615526,0.09883375649064541,
4361,v2.0,annotator_2,2020-06-30 17:00:00,3,0,SamsungS2,50,standard,0.05909345165366772,0.05903547479497413,
4362,v2.0,annotator_2,2020-06-30 18:00:00,3,0,SamsungS3,50,standard,0.13677689730391604,0.05504530495034515,
4363,v2.0,annotator_1,2020-06-30 19:00:00,3,0,SamsungS2,50,rotated_5deg,0.1124773476523743,0.013208622041938619,
4364,v2.0,annotator_1,2020-06-30 20:00:00,3,0,SamsungS2,50,standard,0.1009864181262235,0.018913575600869634,
4365,v2.0,annotator_2,2020-06-30 21:00:00,3,0,SamsungS3,50,standard,0.008594899533612676,0.02817622695652271,
4366,v2.0,annotator_2,2020-06-30 22:00:00,2,0,SamsungS2,100,standard,0.07917662260231674,0.011208620705749977,
4367,v2.0,annotator_4,2020-06-30 23:00:00,2,0,SamsungS3,100,standard,0.018225302407999265,0.12088300231271203,
4368,v2.0,annotator_3,2020-07-01 00:00:00,2,0,SamsungS2,100,standard,0.09907599721590993,0.17465708344630676,
4369,v2.0,annotator_5,2020-07-01 01:00:00,2,0,SamsungS2,100,standard,0.04494403562166669,0.10914757007636458,
4370,v2.0,annotator_4,2020-07-01 02:00:00,2,0,SamsungS2,100,standard,0.11077567384150042,0.0461741542512456,
4371,v2.0,annotator_1,2020-07-01 03:00:00,2,0,SamsungS3,50,rotated_5deg,0.11672281541878114,0.058036768434853156,
4372,v2.0,annotator_1,2020-07-01 04:00:00,2,0,SamsungS2,50,standard,0.045061418045121523,0.04504817229448761,
4373,v2.0,annotator_5,2020-07-01 05:00:00,5,0,SamsungS2,50,standard,0.14644000285848802,0.047731279943526696,
4374,v2.0,annotator_5,2020-07-01 06:00:00,5,0,SamsungS2,50,rotated_5deg,0.07750421135935541,0.081878363278336,
4375,v2.0,annotator_3,2020-07-01 07:00:00,5,0,SamsungS2,100,standard,0.032680543721842266,0.039737251891278746,
4376,v2.0,annotator_1,2020-07-01 08:00:00,5,0,SamsungS3,50,standard,0.11627952329376492,0.043451386186710864,
4377,v2.0,annotator_5,2020-07-01 09:00:00,5,0,SamsungS2,50,standard,0.11411149485116652,0.02066509338803829,
4378,v2.0,annotator_1,2020-07-01 10:00:00,5,0,SamsungS3,50,rotated_10deg,0.062084111219323196,0.012208476686912318,
4379,v2.0,annotator_1,2020-07-01 11:00:00,5,0,SamsungS3,100,standard,0.09879183822167867,0.018665037608307122,
4380,v2.0,annotator_6,2020-07-01 12:00:00,5,0,SamsungS2,50,standard,0.003258996093714889,0.027176453241013053,
4381,v2.0,annotator_5,2020-07-01 13:00:00,5,0,SamsungS2,50,standard,0.04368448284629236,0.025448121037896416,
4382,v2.0,annotator_4,2020-07-01 14:00:00,5,0,SamsungS2,50,standard,0.1322209845967659,0.014663596677556037,
4383,v2.0,annotator_1,2020-07-01 15:00:00,5,0,SamsungS3,100,standard,0.03481681329440584,0.02366378671766133,
4384,v2.0,annotator_3,2020-07-01 16:00:00,5,0,SamsungS2,100,rotated_5deg,0.13583792283702056,0.007000129921059059,
4385,v2.0,annotator_4,2020-07-01 17:00:00,5,0,SamsungS2,100,standard,0.0869814547158056,0.016430272162576448,
4386,v2.0,annotator_4,2020-07-01 18:00:00,5,0,SamsungS3,50,standard,0.13543669577685152,0.0050002637446317205,
4387,v2.0,annotator_3,2020-07-01 19:00:00,5,0,SamsungS3,50,standard,0.019630670905937325,0.01342997718487474,
4388,v2.0,annotator_6,2020-07-01 20:00:00,5,0,SamsungS2,50,rotated_5deg,0.06958931799620814,0.03774058134056285,
4389,v2.0,annotator_1,2020-07-01 21:00:00,5,0,SamsungS3,100,rotated_5deg,0.04446886349693051,0.13542395810845914,
4390,v2.0,annotator_1,2020-07-01 22:00:00,5,0,SamsungS2,50,standard,0.13303827657783646,0.06234956631175883,
4391,v2.0,annotator_2,2020-07-01 23:00:00,5,0,SamsungS2,50,standard,0.05123386778667872,0.047450410123083944,
4392,v2.0,annotator_4,2020-07-02 00:00:00,5,0,SamsungS2,50,rotated_5deg,0.08826943864255225,0.05769707402244743,
4393,v2.0,annotator_4,2020-07-02 01:00:00,5,0,SamsungS3,50,rotated_10deg,0.12414635170479649,0.08303749671822397,
4394,v2.0,annotator_4,2020-07-02 02:00:00,5,0,SamsungS2,50,standard,0.034353457022072216,0.02344858564466943,
4395,v2.0,annotator_1,2020-07-02 03:00:00,5,0,SamsungS2,50,standard,0.006861091992148732,0.020429752934829914,
4396,v2.0,annotator_5,2020-07-02 04:00:00,5,0,SamsungS2,50,rotated_10deg,0.07412095873266297,0.016665398766797956,
4397,v2.0,annotator_2,2020-07-02 05:00:00,5,0,SamsungS2,50,standard,0.10254978818727749,0.06269371190955889,
4398,v2.0,annotator_1,2020-07-02 06:00:00,5,0,SamsungS2,50,rotated_5deg,0.1078893168007273,0.052360229255633176,
4399,v2.0,annotator_3,2020-07-02 07:00:00,5,0,SamsungS2,100,standard,0.0625794327110996,0.034176333723118776,
4400,v2.0,annotator_1,2020-07-02 08:00:00,5,0,SamsungS2,50,standard,0.01179291500488897,0.0476959005315344,
4401,v2.0,annotator_3,2020-07-02 09:00:00,5,0,SamsungS2,50,standard,0.060472177194209185,0.004000236734966808,
4402,v2.0,annotator_2,2020-07-02 10:00:00,5,0,SamsungS2,50,standard,0.018298598854981307,0.024176015407583445,
4403,v2.0,annotator_1,2020-07-02 11:00:00,4,0,SamsungS2,50,rotated_5deg,0.010832912101698637,0.13444973354256623,
4404,v2.0,annotator_2,2020-07-02 12:00:00,4,0,SamsungS2,50,standard,0.04551528485566044,0.046446624241797504,
4405,v2.0,annotator_2,2020-07-02 13:00:00,4,0,SamsungS2,50,standard,0.1165829889472432,0.06269118499098417,
4406,v2.0,annotator_2,2020-07-02 14:00:00,4,0,SamsungS2,50,rotated_5deg,0.11525168088906285,0.05035690751773869,
4407,v2.0,annotator_2,2020-07-02 15:00:00,4,0,SamsungS3,50,rotated_5deg,0.09120553219779826,0.07377475719499745,
4408,v2.0,annotator_4,2020-07-02 16:00:00,4,0,SamsungS2,100,standard,0.12393594758503224,0.03191246903072518,
4409,v2.0,annotator_1,2020-07-02 17:00:00,4,0,SamsungS2,50,standard,0.07512349968814312,0.03045234367274751,
4410,v2.0,annotator_3,2020-07-02 18:00:00,4,0,SamsungS3,50,standard,0.036516673148687125,0.052363911668425356,
4411,v2.0,annotator_4,2020-07-02 19:00:00,4,0,SamsungS2,50,standard,0.08549566588341163,0.05804150430761892,
4412,v2.0,annotator_5,2020-07-02 20:00:00,4,0,SamsungS3,50,standard,0.1384868797398437,0.03542991837938643,
4413,v2.0,annotator_5,2020-07-02 21:00:00,4,0,SamsungS2,100,standard,0.005419391172694632,0.039045382302344125,
4414,v2.0,annotator_1,2020-07-02 22:00:00,4,0,SamsungS2,50,standard,0.14472877616687324,0.056740241830669766,
4415,v2.0,annotator_1,2020-07-02 23:00:00,4,0,SamsungS2,50,standard,0.11164757328459052,0.0650442552190881,
4416,v2.0,annotator_3,2020-07-03 00:00:00,4,0,SamsungS3,50,standard,0.1029362641632617,0.04973970367648724,
4417,v2.0,annotator_4,2020-07-03 01:00:00,4,0,SamsungS2,50,standard,0.09207508651376307,0.09016794335284524,
4418,v2.0,annotator_2,2020-07-03 02:00:00,4,0,SamsungS3,50,standard,0.038660540917930135,0.025913540483860697,
4419,v2.0,annotator_3,2020-07-03 03:00:00,4,0,SamsungS2,50,standard,0.13286150890021686,0.035174486205067794,
4420,v2.0,annotator_4,2020-07-03 04:00:00,4,0,SamsungS3,50,standard,0.14571915837629623,0.036739551716160126,
4421,v2.0,annotator_4,2020-07-03 05:00:00,4,0,SamsungS2,100,standard,0.1386200488730552,0.05604251457856781,
4422,v2.0,annotator_4,2020-07-03 06:00:00,4,0,SamsungS3,50,standard,0.016321996912240032,0.07138395393158699,
4423,v2.0,annotator_1,2020-07-03 07:00:00,4,0,SamsungS3,50,standard,0.11047685261086046,0.03804569936268372,
4424,v2.0,annotator_1,2020-07-03 08:00:00,4,0,SamsungS3,50,rotated_5deg,0.08349831165343734,0.04836562206359522,
4425,v2.0,annotator_2,2020-07-03 09:00:00,4,0,SamsungS2,50,standard,0.1182505422330055,0.010208452528448821,
4426,v2.0,annotator_1,2020-07-03 10:00:00,4,0,SamsungS3,50,standard,0.05284295930137882,0.02066535430201576,
4427,v2.0,annotator_6,2020-07-03 11:00:00,4,0,SamsungS3,50,rotated_5deg,0.14354526152186842,0.02291307499235745,
4428,v2.0,annotator_1,2020-07-03 12:00:00,4,0,SamsungS2,50,standard,0.04689124187843553,0.0510443988725813,
4429,v2.0,annotator_1,2020-07-03 13:00:00,4,0,SamsungS3,50,standard,0.11069678700001485,0.042739978645410626,
4430,v2.0,annotator_1,2020-07-03 14:00:00,4,0,SamsungS2,50,standard,0.07557153979889088,0.06340521843712299,
4431,v2.0,annotator_3,2020-07-03 15:00:00,4,0,SamsungS2,100,standard,0.0925328038996844,0.01966534999924761,
4432,v2.0,annotator_3,2020-07-03 16:00:00,4,0,SamsungS3,100,standard,0.017350102610106548,0.022664764770828644,
4433,v2.0,annotator_4,2020-07-03 17:00:00,4,0,SamsungS3,100,standard,0.09162563615527747,0.031452981056804497,
4434,v2.0,annotator_5,2020-07-03 18:00:00,4,0,SamsungS2,100,standard,0.08453025063267665,0.04974138984741181,
4435,v2.0,annotator_3,2020-07-03 19:00:00,6,0,SamsungS3,50,standard,0.1078389792081167,0.01320863412305177,
4436,v2.0,annotator_1,2020-07-03 20:00:00,6,0,SamsungS3,50,standard,0.043155554470851606,0.023915076500449498,
4437,v2.0,annotator_4,2020-07-03 21:00:00,6,0,SamsungS2,100,standard,0.12484263245681342,0.03045426550079418,
4438,v2.0,annotator_5,2020-07-03 22:00:00,6,0,SamsungS2,100,standard,0.14179132302840103,0.03245425465386157,
4439,v2.0,annotator_1,2020-07-03 23:00:00,6,0,SamsungS3,50,rotated_5deg,0.1323029909246849,0.02066607451773561,
4440,v2.0,annotator_1,2020-07-04 00:00:00,6,0,SamsungS2,50,rotated_5deg,0.0587028487526151,0.01820864391746604,
4441,v2.0,annotator_4,2020-07-04 01:00:00,6,0,SamsungS2,50,standard,0.11433080691366873,0.010208643092429278,
4442,v2.0,annotator_2,2020-07-04 02:00:00,6,0,SamsungS2,50,rotated_10deg,0.054754376376453424,0.01691505442141263,
4443,v2.0,annotator_3,2020-07-04 03:00:00,6,0,SamsungS3,50,standard,0.12946702070938637,0.017915050600498333,
4444,v2.0,annotator_5,2020-07-04 04:00:00,6,0,SamsungS3,50,standard,0.056308381263017765,0.028177763822937574,
4445,v2.0,annotator_1,2020-07-04 05:00:00,6,0,SamsungS2,50,standard,0.027906243815061904,0.01143061632813158,
4446,v2.0,annotator_4,2020-07-04 06:00:00,6,0,SamsungS2,50,standard,0.07335929412163358,0.010208635199770187,
4447,v2.0,annotator_1,2020-07-04 07:00:00,6,0,SamsungS3,50,standard,0.020263124768620553,0.029744665929884766,
4448,v2.0,annotator_1,2020-07-04 08:00:00,6,0,SamsungS2,50,standard,0.08803853546845657,0.021915056447724963,
4449,v2.0,annotator_4,2020-07-04 09:00:00,6,0,SamsungS3,100,rotated_5deg,0.08648481104656275,0.020666061419031,
4450,v2.0,annotator_1,2020-07-04 10:00:00,6,0,SamsungS2,50,standard,0.07362173283163985,0.016666069221985068,
4451,v2.0,annotator_4,2020-07-04 11:00:00,6,0,SamsungS2,50,standard,0.09055951883377375,0.01020864276825627,
4452,v2.0,annotator_1,2020-07-04 12:00:00,6,0,SamsungS2,50,standard,0.1462972975374266,0.02166607128981319,
4453,v2.0,annotator_1,2020-07-04 13:00:00,6,0,SamsungS2,50,standard,0.05749159366341727,0.029915070074152884,
4454,v2.0,annotator_1,2020-07-04 14:00:00,6,0,SamsungS2,100,standard,0.06341619849560624,0.01866606216094163,
4455,v2.0,annotator_5,2020-07-04 15:00:00,6,0,SamsungS3,50,standard,0.04110419345053793,0.019666066508216513,
4456,v2.0,annotator_2,2020-07-04 16:00:00,6,0,SamsungS2,100,rotated_10deg,0.027668209274832583,0.01766606317854773,
4457,v2.0,annotator_2,2020-07-04 17:00:00,6,0,SamsungS3,100,standard,0.043378079841745416,0.01243062306143694,
4458,v2.0,annotator_3,2020-07-04 18:00:00,6,0,SamsungS2,50,standard,0.0318957121416903,0.020915068935994523,
4459,v2.0,annotator_3,2020-07-04 19:00:00,6,0,SamsungS2,50,standard,0.06487036749377884,0.023915056996358784,
4460,v2.0,annotator_1,2020-07-04 20:00:00,6,0,SamsungS3,50,standard,0.03499703086657547,0.04374468062718852,
4461,v2.0,annotator_5,2020-07-04 21:00:00,6,0,SamsungS2,50,standard,0.07760227795239974,0.012666064432089863,
4462,v2.0,annotator_6,2020-07-04 22:00:00,6,0,SamsungS2,50,standard,0.042946520558146,0.032049168478424574,
4463,v2.0,annotator_2,2020-07-04 23:00:00,6,0,SamsungS2,100,standard,0.06370173094416083,0.024177757196686682,
4464,v2.0,annotator_2,2020-07-05 00:00:00,6,0,SamsungS3,50,rotated_10deg,0.019388781610754736,0.018666069235878952,
4465,v2.0,annotator_5,2020-07-05 01:00:00,6,0,SamsungS3,50,rotated_10deg,0.024592780688948556,0.01320864449128097,
4466,v2.0,annotator_2,2020-07-05 02:00:00,6,0,SamsungS2,50,standard,0.09211745522226472,0.020666057003630216,
4467,v2.0,annotator_5,2020-07-05 03:00:00,6,0,SamsungS3,50,rotated_5deg,0.08479890294139777,0.029177766765264502,
4468,v2.0,annotator_1,2020-07-05 04:00:00,6,0,SamsungS2,100,standard,0.025682615477367304,0.011208642859959485,
4469,v2.0,annotator_3,2020-07-05 05:00:00,6,0,SamsungS3,50,standard,0.04422142170221944,0.04445426719101022,
4470,v2.0,annotator_6,2020-07-05 06:00:00,6,0,SamsungS3,50,standard,0.03322195691573616,0.018915060490463754,
4471,v2.0,annotator_2,2020-07-05 07:00:00,6,0,SamsungS2,50,standard,0.11961853576292344,0.014430624439532533,
4472,v2.0,annotator_2,2020-07-05 08:00:00,1,0,SamsungS3,50,rotated_5deg,0.05472168739528072,0.23075529732691863,
4473,v2.0,annotator_3,2020-07-05 09:00:00,1,0,SamsungS2,50,standard,0.06089449484122944,0.06904612315375468,
4474,v2.0,annotator_6,2020-07-05 10:00:00,1,0,SamsungS3,50,rotated_5deg,0.0997344310324337,0.0690439163593916,
4475,v2.0,annotator_1,2020-07-05 11:00:00,1,0,SamsungS2,100,rotated_5deg,0.048832091385083966,0.04904640940575783,
4476,v2.0,annotator_6,2020-07-05 12:00:00,1,0,SamsungS3,50,standard,0.05667095456948764,0.04245074074517628,
4477,v2.0,annotator_4,2020-07-05 13:00:00,1,0,SamsungS2,100,standard,0.11968520517929518,0.04604737957381635,
4478,v2.0,annotator_6,2020-07-05 14:00:00,1,0,SamsungS2,50,standard,0.11917967211698499,0.052742806817463864,
4479,v2.0,annotator_4,2020-07-05 15:00:00,1,0,SamsungS3,100,standard,0.09068554731957768,0.027912723921967954,
4480,v2.0,annotator_4,2020-07-05 16:00:00,1,0,SamsungS2,100,standard,0.08384663229968171,0.021430155188948335,
4481,v2.0,annotator_5,2020-07-05 17:00:00,1,0,SamsungS2,100,standard,0.027151426064638117,0.03645343854398345,
4482,v2.0,annotator_1,2020-07-05 18:00:00,1,0,SamsungS2,100,rotated_5deg,0.07097746198497153,0.02066598419097585,
4483,v2.0,annotator_6,2020-07-05 19:00:00,1,0,SamsungS2,50,rotated_5deg,0.04115367433351761,0.04574287547346544,
4484,v2.0,annotator_1,2020-07-05 20:00:00,1,0,SamsungS3,50,standard,0.10946269249060234,0.15085665833080408,
4485,v2.0,annotator_1,2020-07-05 21:00:00,1,0,SamsungS3,50,standard,0.09419097205864914,0.06468787693646406,
4486,v2.0,annotator_4,2020-07-05 22:00:00,1,0,SamsungS2,100,standard,0.056650271413029474,0.04473799945224115,
4487,v2.0,annotator_1,2020-07-05 23:00:00,1,0,SamsungS3,50,rotated_5deg,0.0802641777716175,0.07816676132008349,
4488,v2.0,annotator_4,2020-07-06 00:00:00,1,0,SamsungS3,100,standard,0.06316128783768127,0.06535980722560676,
4489,v2.0,annotator_4,2020-07-06 01:00:00,1,0,SamsungS2,50,rotated_5deg,0.02196545357917293,0.043737182564507794,
4490,v2.0,annotator_1,2020-07-06 02:00:00,1,0,SamsungS2,50,rotated_10deg,0.11711562686403706,0.06835727604503132,
4491,v2.0,annotator_1,2020-07-06 03:00:00,1,0,SamsungS3,50,standard,0.13473763499511213,0.09355038732971217,
4492,v2.0,annotator_3,2020-07-06 04:00:00,1,0,SamsungS2,50,rotated_10deg,0.13955196866119823,0.03991250858337659,
4493,v2.0,annotator_5,2020-07-06 05:00:00,1,0,SamsungS2,50,standard,0.11837883599105446,0.07968574674028556,
4494,v2.0,annotator_5,2020-07-06 06:00:00,1,0,SamsungS3,50,standard,0.12324520251581196,0.07101454903994128,
